ID_BANDA,BANDA,CLAVE_BANDA,HERMANDAD,TITULAR,ANIO,FUENTE,NOTA,LOCALIDAD
285,"Agrupación Musical Santa Cruz de Huelva","agrupacion musical santa cruz de huelva",Rescate,"Paso de Cristo",2026,musicofrades.com,,Malaga
335,"Banda de Cornetas y Tambores Nuestro Padre Jesús Nazareno de Almogía","banda de cornetas y tambores nuestro padre jesus nazareno de almogia",Sentencia,"Cruz de Guia",2026,musicofrades.com,,Malaga
338,"Agrupación Musical San Lorenzo Mártir de Málaga","agrupacion musical san lorenzo martir de malaga",Sentencia,"Paso de Cristo",2026,musicofrades.com,,Malaga
339,"Agrupación Musical de las Reales Cofradías Fusionadas de San Juan de Málaga","agrupacion musical de las reales cofradias fusionadas de san juan de malaga",Fusionadas,"Cruz de Guia",2026,musicofrades.com,,Malaga
318,"Agrupación Musical Jesús Cautivo de Estepona","agrupacion musical jesus cautivo de estepona",Fusionadas,"Paso de Misterio",2026,musicofrades.com,"Azotes y Columna",Malaga
351,"Banda de Cornetas y Tambores Coronación de Campillos","banda de cornetas y tambores coronacion de campillos",Fusionadas,"Paso de Misterio",2026,musicofrades.com,Exaltación,Malaga
332,"Banda de Cornetas y Tambores Paso y Esperanza de Málaga","banda de cornetas y tambores paso y esperanza de malaga",Mediadora,"Paso de Cristo",2026,musicofrades.com,,Malaga
334,"Banda de Cornetas y Tambores Nuestro Padre Jesús Cautivo de Málaga","banda de cornetas y tambores nuestro padre jesus cautivo de malaga",Salesianos,"Paso de Cristo",2026,musicofrades.com,,Malaga
337,"Agrupación Musical Santísimo Cristo de la Vera Cruz de Campillos","agrupacion musical santisimo cristo de la vera cruz de campillos",Sangre,"Paso de Cristo",2026,musicofrades.com,,Malaga
333,"Banda de Cornetas y Tambores Nuestra Señora del Carmen de Málaga","banda de cornetas y tambores nuestra senora del carmen de malaga",Paloma,"Paso de Cristo",2026,musicofrades.com,,Malaga
340,"Banda de Cornetas y Tambores Lágrimas de Dolores de Churriana","banda de cornetas y tambores lagrimas de dolores de churriana",Cena,"Cruz de Guia",2026,musicofrades.com,,Malaga
352,"Agrupación Musical Nuestra Señora de la Estrella de Dos Hermanas","agrupacion musical nuestra senora de la estrella de dos hermanas",Cena,"Paso de Cristo",2026,musicofrades.com,,Malaga
338,"Agrupación Musical San Lorenzo Mártir de Málaga","agrupacion musical san lorenzo martir de malaga",Viñeros,"Paso de Cristo",2026,musicofrades.com,,Malaga
334,"Banda de Cornetas y Tambores Nuestro Padre Jesús Cautivo de Málaga","banda de cornetas y tambores nuestro padre jesus cautivo de malaga",Zamarrilla,"Paso de Cristo",2026,musicofrades.com,,Malaga
333,"Banda de Cornetas y Tambores Nuestra Señora del Carmen de Málaga","banda de cornetas y tambores nuestra senora del carmen de malaga",Misericordia,"Paso de Cristo",2026,musicofrades.com,,Malaga
332,"Banda de Cornetas y Tambores Paso y Esperanza de Málaga","banda de cornetas y tambores paso y esperanza de malaga",Esperanza,"Paso de Cristo",2026,musicofrades.com,,Malaga
332,"Banda de Cornetas y Tambores Paso y Esperanza de Málaga","banda de cornetas y tambores paso y esperanza de malaga","Amor y Caridad","Paso de Cristo",2026,musicofrades.com,,Malaga
334,"Banda de Cornetas y Tambores Nuestro Padre Jesús Cautivo de Málaga","banda de cornetas y tambores nuestro padre jesus cautivo de malaga","Santo Traslado","Paso de Cristo",2026,musicofrades.com,,Malaga
336,"Banda de Cornetas y Tambores del Real Cuerpo de Bomberos de Málaga","banda de cornetas y tambores del real cuerpo de bomberos de malaga",Servitas,"Paso de Virgen",2026,musicofrades.com,tambores,Malaga
340,"Banda de Cornetas y Tambores Lágrimas de Dolores de Churriana","banda de cornetas y tambores lagrimas de dolores de churriana",Resucitado,"Cruz de Guia",2026,musicofrades.com,,Malaga
333,"Banda de Cornetas y Tambores Nuestra Señora del Carmen de Málaga","banda de cornetas y tambores nuestra senora del carmen de malaga",Resucitado,"Paso de Cristo",2026,musicofrades.com,,Malaga
